PostNum,Candidate,PreNum,Pluses,Minuses,Points,Result,Saeima,Party,District,BallotsForParty
16,"Roberts Jurdžs",10,1060,616,40851,"ievēlēts Latgales apgabalā",7,17,2,40407
17,"Normunds Broks",22,1009,597,40819,"",7,17,2,40407
18,"Mārtiņš Kokars",21,1060,670,40797,"",7,17,2,40407
19,"Māris Pūķis",23,1041,673,40775,"",7,17,2,40407
20,"Ingus Kalns",19,996,635,40768,"",7,17,2,40407
21,"Juris Griķis",13,925,615,40717,"",7,17,2,40407
22,"Gaidis Bērziņš",16,755,544,40618,"",7,17,2,40407
23,"Aivars Fogels",17,846,688,40565,"",7,17,2,40407
24,"Judīte Oškalne",20,766,711,40462,"",7,17,2,40407
25,"Andrejs Paupers",18,643,639,40411,"",7,17,2,40407
1,"Guntars Krasts",1,2948,76,10260,"ievēlēts Rīgas apgabalā",7,17,3,7388
2,"Māris Grīnblats",2,2338,116,9610,"ievēlēts Rīgas apgabalā",7,17,3,7388
3,"Pēteris Tabūns",7,1657,237,8808,"ievēlēts Zemgales apgabalā",7,17,3,7388
4,"Anna Seile",12,1334,168,8554,"ievēlēta Vidzemes apgabalā",7,17,3,7388
5,"Imants Kalniņš",6,1042,157,8273,"ievēlēts Vidzemes apgabalā",7,17,3,7388
6,"Dzintars Rasnačs",5,1007,127,8268,"ievēlēts Rīgas apgabalā",7,17,3,7388
7,"Roberts Jurdžs",3,962,139,8211,ievēlēts,7,17,3,7388
8,"Juris Galerijs Vidiņš",9,987,202,8173,"",7,17,3,7388
9,"Palmira Lāce",4,894,168,8114,"",7,17,3,7388
10,"Ģirts Valdis Kristovskis",11,836,166,8058,"ievēlēts Kurzemes apgabalā",7,17,3,7388
11,"Inese Vaidere",8,624,159,7853,"",7,17,3,7388
12,"Jānis Zviedris",15,462,161,7689,"",7,17,3,7388
13,"Aleksejs Avots",10,479,210,7657,"",7,17,3,7388
14,"Gunārs Lasmanis",14,407,144,7651,"",7,17,3,7388
15,"Valfrīds Paškevičs",17,406,212,7582,"",7,17,3,7388
16,"Sandra Grišāne",13,391,203,7576,"",7,17,3,7388
17,"Karīna Doždjonoka",16,306,259,7435,"",7,17,3,7388
1,"Guntars Krasts",2,7568,126,28910,"ievēlēts Rīgas apgabalā",7,17,4,21468
2,"Māris Grīnblats",1,7165,181,28452,"ievēlēts Rīgas apgabalā",7,17,4,21468
3,"Roberts Zīle",5,5072,113,26427,"ievēlēts Rīgas apgabalā",7,17,4,21468
4,"Anna Seile",7,3506,403,24571,"ievēlēta Vidzemes apgabalā",7,17,4,21468
5,"Ģirts Valdis Kristovskis",11,3138,407,24199,ievēlēts,7,17,4,21468
6,"Oskars Grīgs",3,2626,275,23819,"ievēlēts Vidzemes apgabalā",7,17,4,21468
7,"Aida Prēdele",9,2223,379,23312,"ievēlēta Vidzemes apgabalā",7,17,4,21468
8,"Jānis Straume",4,1859,214,23113,ievēlēts,7,17,4,21468
9,"Dzintars Kudums",10,1090,237,22321,ievēlēts,7,17,4,21468
10,"Jānis Gailis",8,1354,537,22285,"",7,17,4,21468
11,"Vents Balodis",6,896,203,22161,"",7,17,4,21468
12,"Inguna Raituma",12,902,259,22111,"",7,17,4,21468
13,"Māris Lejasmeiers",14,926,327,22067,"",7,17,4,21468
14,"Gunārs Krišjānis",13,838,289,22017,"",7,17,4,21468
1,"Guntars Krasts",2,7589,160,27188,"ievēlēts Rīgas apgabalā",7,17,5,19759
2,"Māris Grīnblats",1,6920,214,26465,"ievēlēts Rīgas apgabalā",7,17,5,19759
3,"Juris Dobelis",4,5329,429,24659,"ievēlēts Rīgas apgabalā",7,17,5,19759
4,"Oskars Grīgs",5,2969,341,22387,"ievēlēts Vidzemes apgabalā",7,17,5,19759
5,"Andrejs Požarnovs",7,1780,336,21203,ievēlēts,7,17,5,19759
6,"Pēteris Tabūns",15,2378,1165,20972,ievēlēts,7,17,5,19759
7,"Vents Balodis",3,1300,255,20804,"",7,17,5,19759
8,"Valdis Labanovskis",9,1248,268,20739,"",7,17,5,19759
9,"Normunds Pēterkops",11,1097,274,20582,"",7,17,5,19759
10,"Agra Zaķe",14,1013,339,20433,"",7,17,5,19759
11,"Guntis Libeks",8,954,281,20432,"",7,17,5,19759
12,"Aigars Ķimenis",6,865,227,20397,"",7,17,5,19759
13,"Māris Rudzītis",10,734,249,20244,"",7,17,5,19759
14,"Smaidis Aizpurietis",12,774,307,20226,"",7,17,5,19759
15,"Andis Fiģis",13,682,322,20119,"",7,17,5,19759
